"These are the DSM elements we have time series for from CalLite-CV (that's the full name, there's a completely separate model called CalLite naturally). I used the names from your Google Doc (https://docs.google.com/spreadsheets/d/1FpO5moi003WxAz0-RqLlGkueru8lzsOtWV94rKkpzsc). The dates are the CalLite-CV dates: October 2014 in CalLite-CV corresponds to October 1925 in CalSim II in terms of model calibration, for reference. These results are the Outflow elements of each site listed on the Google Doc as of 1 PM 100417 (I saved those matches in another csv called 'matches for master csv.csv'. I left the Delta out of this for now... POTENTIAL PROBLEM: I'm noticing many 0-outflow months for NewHogan which is our Calaveras number. It's possible we could use the Calaveras_River node to get around this, even though it's below the anadromy limit; I think it's only got a 0 in the first month of the model run.",,,,,,,,,,,,,,
date,Upper Sacramento River,Clear Creek,Upper-mid Sacramento River,Feather River,Yuba River,Lower-mid Sacramento River,Yolo Bypass,American River,Lower Sacramento River,Calaveras River,Merced River,Stanislaus River,Tuolumne River,San Joaquin River
10/1/2037 0:00,5654.79248,200,6021.312988,1494.732056,500,7848.559082,667.977478,2212.219971,10055.47949,8.186161041,245.009903,685.1071777,311.1445313,2091.795654
11/1/2037 0:00,6434.42041,200,7024.703125,1516.206055,642.9423828,9794.058594,271.9637146,3757.936768,13455.87891,450.6983032,169.6291809,249.0302887,269.1228638,1158.914917
12/1/2037 0:00,3250,200,4596.712891,1700,688.2075195,11656.2627,393.0936584,1735.463379,13847.71191,6.500993252,175.8847656,259.316925,354.692749,1227.540283
1/1/2038 0:00,3250,200,4348.731934,1700,718.9212646,8535.018555,145.6181946,1442.177124,10208.90527,0,176.1755066,367.245575,303.8513794,1128.085938
2/1/2038 0:00,3250,200,4469.476074,1700,983.7895508,10390.24512,155.875946,1194.404297,11854.00586,0,179.2665558,1087.394409,278.6863403,2122.592041
3/1/2038 0:00,3250,200,9038.616211,1700,2908.750488,26513.59961,946.8431396,4731.0625,32120.47266,0,240.1304474,256.8596497,339.4393921,2538.794434
4/1/2038 0:00,3250,200,5274.155762,1000,2938.805176,11387.06348,215.9337921,8446.035156,19436.67578,37.27239227,160.6712799,1042.035767,667.4402466,3913.748047
5/1/2038 0:00,9638.494141,277.419342,10243.88184,2992.980713,2040.78479,13518.99219,455.5648804,2962.377441,15073.83594,118.9177475,215.1952209,1046.469116,614.6675415,2937.798828
6/1/2038 0:00,15641.00488,200,15220.12305,3515.720703,1500,12917.45117,799.1206055,3776.697266,14107.8291,127.7233887,186.6121826,1358.245605,173.2417908,2142.570068
7/1/2038 0:00,14237.15527,85,14124.18066,3457.219238,948.0698853,14547.69434,1037.791016,1060.721924,13536.95801,137.7777405,160.4289703,342.1734314,176.8027039,1308.238525
8/1/2038 0:00,8851.333984,85,8682.704102,1466.723877,600,7105,1140.424683,743.156189,6392.14502,112.0287399,125.5290985,367.847229,189.4308319,1804.958862
9/1/2038 0:00,5285.02002,150,5557.813477,1496.788696,516.2431641,7575.659668,968.2790527,750.1767578,7595.696777,64.3035202,65.01938629,322.1150818,182.8851318,1498.711304
10/1/2038 0:00,9744.329102,200,10152.44043,1491.152588,647.1213379,11535.17578,801.5050049,1137.879639,12158.12891,18.055439,243.4555817,697.8248901,309.0026855,1856.969971
11/1/2038 0:00,4868.275391,200,5506.31543,1521.026855,679.7178955,8906.239258,383.7459717,834.0537109,9695.106445,194.2837219,161.2636719,230.4577789,258.368866,2016.862793
12/1/2038 0:00,3250,200,3753.449219,1512.228271,678.173645,6982.172363,176.2213287,613.571167,7651.461914,0,161.785553,417.201416,266.9271851,1195.772827
1/1/2039 0:00,3250,200,5242.301758,1595.211304,736.3543091,14563.85254,203.3931427,530.0988159,15673.61133,263.9451294,175.3503571,361.1151733,389.3924866,1433.015137
2/1/2039 0:00,3250,200,7715.63916,1700,2846.422363,23071.96094,788.8601074,8181.475098,32229.16406,288.2016296,174.7877045,929.0213623,373.0743713,2150.526855
3/1/2039 0:00,3250,200,8236.87207,1700,5448.274902,22531.80664,140.0939331,4766.937988,27714.57227,385.103363,236.4756622,939.4359131,287.1856995,2146.144775
4/1/2039 0:00,3250,200,5322.354004,1000,5366.872559,14231.77441,654.72052,7844.370117,21988.25,39.31269836,157.0926361,1041.135132,1220.01123,3135.26123
5/1/2039 0:00,9222.555664,277.4193726,10159.6416,7510.425781,3472.381592,18786.22656,341.6800842,2931.581055,20239.75,118.8225479,205.2243958,1041.926758,1113.034058,3396.277344
6/1/2039 0:00,13067.07227,200,13367.04199,5098.291504,2274.425293,14862.4375,811.5202637,4789.803223,17334.13867,127.731781,183.6253967,853.1450806,174.2932739,1744.907471
7/1/2039 0:00,11658.92383,85,11697.2832,3647.065186,700,10677.6416,920.4034424,4256.842773,12415.2041,137.7763367,155.8974457,336.7591858,169.8040009,1351.08667
8/1/2039 0:00,7206.983887,85,7417.86084,3966.393799,600,9628.249023,1361.572754,1311.816895,9392.126953,112.0388489,113.3801727,374.40448,198.0288391,1737.852051
9/1/2039 0:00,5015.946777,150,5403.244629,1000,500,6660.635254,1001.759705,1109.39563,7152.952148,64.30120087,78.19670868,325.6798706,186.4811554,1806.778687
10/1/2039 0:00,3250,200,4563.561523,1700,626.1899414,10037.74805,684.6515503,500,10558.9375,0,244.9662781,695.4153442,333.2116699,2227.446533
11/1/2039 0:00,3250,200,6399.761719,1700,5395.292969,18928.83789,467.3851929,20935.54297,40766.05469,1220.773071,162.3791351,284.722229,411.818573,2732.987793
12/1/2039 0:00,3250,200,8845.886719,2294.197021,10931.0791,34204.71484,1084.351807,14460.33984,50000.69141,1371.911621,171.8039093,275.1378174,416.9474182,5220.312012
1/1/2040 0:00,3250,200,9822.508789,13422.71191,7716.812012,44533.51953,2578.707764,4799.195801,50215.37891,1245.26062,2533.732666,281.7673035,347.3695374,7044.220215
2/1/2040 0:00,10896.41895,200,16541.65234,7808.211426,3289.072021,37050.59375,572.6238403,3121.33667,40770.84766,456.1878357,1629.746216,282.6210327,3389.770264,6827.922852
3/1/2040 0:00,5461.344727,200,8885.870117,5126.70166,4376.786133,22386.20898,144.410553,1978.053467,24593.48047,152.6330872,377.28125,254.463562,3091.509766,5288.762207
4/1/2040 0:00,4810.053223,200,6136.058594,1000,4845.254395,14300.94922,260.017334,3166.594727,17279.89258,88.09541321,169.0872955,1677.635498,2555.142334,8070.770508
5/1/2040 0:00,10111.69531,277.419342,10519.1084,1910.244873,2011.289551,13494.01074,402.4506531,1565.174927,13726.88184,131.7549896,216.7818451,1527.089722,1098.581299,3444.085205
6/1/2040 0:00,14874.27637,200,14075.73535,4779.879883,1878.062256,14758.06445,692.2253418,3239.001953,15536.47656,158.0831604,193.9554749,1228.299316,371.7088928,2333.58374
7/1/2040 0:00,16217.91309,85,15717.0625,9392.236328,713.9929199,21835.72852,947.5072021,3754.292969,23308.42969,170.6183014,160.9258881,356.8955688,373.1477661,1692.281494
8/1/2040 0:00,10469.46973,85,10072.76172,7125.662109,500,14217.28516,1264.254028,1473.288818,14198.91992,151.3638916,160.7593231,398.4691467,456.4479675,2397.835449
9/1/2040 0:00,6399.654297,150,6614.498535,1508.946533,500,8353.985352,977.6830444,1129.396973,8868.203125,106.2027969,73.48375702,343.7315674,392.1549988,1874.69519
10/1/2040 0:00,4435.717285,200,5262.756348,1700,635.7861938,9352.543945,734.5878906,1189.405884,10613.68262,2.585156918,250.1317596,844.9177856,529.1790771,2482.279053
11/1/2040 0:00,3250,200,5700.205566,1700,1502.845581,14999.86621,370.573822,3963.133545,19350.48438,285.806366,184.1660614,256.4057922,459.0854492,2589.603027
12/1/2040 0:00,11976.93457,200,18273.35352,1700,4178.645508,35520.71875,1153.766357,3369.106201,39626.78906,426.9614563,195.6999359,275.5267639,543.9089355,2254.183838
1/1/2041 0:00,17664.96875,200,28977.51758,22007.47852,10272.90332,66765.8125,26978.81055,6266.272949,73279.20313,1965.039307,2957.248535,343.2023926,5809.438477,11126.06934
2/1/2041 0:00,16652.37109,200,23278.06836,23137.95898,11190.69922,63746.66797,10858.62695,11491.15527,73432.19531,1044.439209,1855.291016,575.3151855,6719.625,11176.20313
3/1/2041 0:00,13488.02246,200,18820.82227,13572.07031,5886.616211,48082.10547,1248.023438,4247.824219,53137.54297,767.5880127,811.2252197,2015.477295,5778.498047,12453.13867
4/1/2041 0:00,6955.916504,200,9132.604492,11670.31641,9075.094727,33154.95703,227.8618011,22400.12695,55667.17578,39.32736969,10468.85645,3456.882813,8755.825195,32629.81055
5/1/2041 0:00,8137.774414,277.419342,8271.103516,10268.99902,5974.123535,23123.67773,333.3917542,5016.923828,26620.66602,118.2446518,3368.225586,2059.719727,3813.098633,17382.36133
6/1/2041 0:00,14060.16406,200,13493.94434,4878.034668,3235.718506,17912.91016,806.8575439,3178.467773,18913.57617,127.6931915,220.9854279,1100,2375.116943,6865.413574
7/1/2041 0:00,12503.83984,85,11485.12988,11091.71973,1310.164429,19499.01953,930.0509033,1719.495361,19367.89453,137.7531433,354.0917053,1731.955688,405.2739868,3917.086426
8/1/2041 0:00,10453.89648,85,9690.212891,6915.112793,600,14329.00977,1052.22168,1474.886353,14254.7002,112.0239487,1108.672241,947.5871582,448.822113,4016.840576
9/1/2041 0:00,7374.678711,150,7447.466797,1000,500,8621.99707,1051.547119,2051.67334,10101.875,64.20659637,643.7662354,1271.743774,428.5054016,3615.110352
10/1/2041 0:00,6258.124512,200,6611.144531,5700.387207,500,12672.78906,665.366272,1271.272827,13293.89453,25.37552261,237.9503326,883.3498535,1704.827026,3567.873535
11/1/2041 0:00,3645.017822,200,4622.582031,5207.977051,669.2574463,13681.36719,620.3485107,2524.156738,16377.88086,707.7089844,207.6980286,300,466.789032,2308.078857
12/1/2041 0:00,7866.793945,200,13155.73145,5204.651367,756.0404053,35527.04688,2251.192627,1826.844482,38396.35156,122.7326965,212.7640533,311.7915344,1394.92749,2825.543457
1/1/2042 0:00,34753.5,200,47756.73438,6978.102051,8377.039063,66419.02344,26617.90039,13274.06445,73957.83594,573.3751831,882.3319092,358.1000061,5018.30957,6987.518066
2/1/2042 0:00,3250,200,6342.984863,2588.78125,1888.106567,15273.4707,285.8360291,1450.417114,16957.58984,129.4142914,1358.437744,514.8895264,2857.591797,5627.05957
3/1/2042 0:00,5622.378906,200,7790.80957,8021.083008,3000.136719,22419.70703,171.042923,1226.319214,23742.76758,44.76094437,252.9742889,503.5441895,3847.954102,5916.757324
4/1/2042 0:00,5404.540527,200,7739.159668,2429.201416,2442.613037,17540.95313,353.7235413,1228.364136,18997.40625,8.988420486,199.7311859,1703.710083,1831.202148,5957.135254
5/1/2042 0:00,7870.666016,277.419342,9902.604492,3468.946533,2000,17104.26367,310.401001,1200.733398,17358.20117,117.821579,234.9450836,1541.554199,1649.549561,4538.495605
6/1/2042 0:00,9288.289063,200,10020.41406,2141.096191,6009.755371,16068.1875,586.9477539,2346.458984,16115.60156,126.2650986,212.6038818,950.0688477,212.6682587,1992.394775
7/1/2042 0:00,14815.61719,85.00000763,13759.01172,11663.25098,2169.792236,21283.42383,895.0734253,2803.132568,22112.72266,137.7196655,187.3757019,357.8787231,210.4591522,1573.883545
8/1/2042 0:00,9369.829102,85,9053.261719,8300.787109,600,15895.35156,1023.92218,1499.774048,15921.31934,112.0218506,161.4281464,403.5391846,266.9525146,2002.9198
9/1/2042 0:00,7214.790527,150,7334.1875,3599.164063,500,11621.69629,1010.775208,1374.005127,12426.19141,63.95575714,73.71655273,361.5679321,241.2587433,1891.655029
10/1/2042 0:00,7255.32373,200,7788.526855,4191.79541,500,13009.57617,691.9606934,1252.377197,13747.25391,17.92987633,244.7618561,862.9006348,362.8942566,2207.162109
11/1/2042 0:00,7052.241211,200,8236.972656,3699.229736,699.781311,16053.57129,570.15802,2205.622803,18457.03906,499.2632141,207.3636322,264.5028381,317.4021301,2441.251465
12/1/2042 0:00,7182.826172,200,8381.183594,3696.63916,897.1685791,15118.26465,180.3426208,1752.064453,16921.7168,19.04964828,188.227066,260.7183228,300.026062,1192.848877
1/1/2043 0:00,16293.92188,200,21249.26367,3693.645996,1063.746582,34636.25,265.864563,1509.145874,36652.44141,0,204.2797852,304.7384949,406.7963562,1543.006958
2/1/2043 0:00,15993.91797,200,21966.4043,3694.589111,2116.392822,37871.44141,1299.566772,5624.264648,44239.11328,0,201.3381958,310.1386719,393.2571716,1628.450073
3/1/2043 0:00,10049.5293,200,15069.27832,6452.646484,4312.70459,34895.95703,1312.27417,3030.849365,38484.67969,28.40040779,249.3267212,266.5858459,323.0752563,2352.871826
4/1/2043 0:00,3606.480713,200,6764.195313,6251.355469,5150.214355,23134.1543,463.8454895,4108.62793,27426.13477,23.56085587,189.0399628,1692.106812,899.5266113,7170.163574
5/1/2043 0:00,13904.86426,277.419342,14818.03809,6019.851563,1547.187622,20668.89063,394.5655518,1259.234375,20486.55859,149.2492523,224.9805908,1531.006958,804.2677002,3001.673584
6/1/2043 0:00,13583.94824,200,12969.56152,5483.688965,1536.083252,14997.78711,834.0841064,2646.74585,15305.37891,158.011673,212.0596161,459.5733643,217.6282654,1599.70166
7/1/2043 0:00,15969.64258,85,15144.09277,9800.804688,649.8485718,20736.85547,996.7672729,3153.889648,22035.83008,170.5955353,182.0438843,364.5653992,214.4693604,1623.285522
8/1/2043 0:00,8644.328125,85,8375.625,7970.902832,500,15501.24414,1313.593018,1398.481689,15418.83594,151.3582764,143.7464142,392.968689,231.1124268,1954.410645
9/1/2043 0:00,6446.516113,150,6594.475098,3437.510498,500,10902.10059,1035.033813,1209.128174,11656.71777,106.2518082,70.66183472,330.5474854,203.7344971,1709.173096
10/1/2043 0:00,6112.481445,200,6583.332031,6205.105469,500,13481.96582,652.0394287,1157.033936,13946.95605,25.71481323,242.0669861,850.4552612,348.8328857,2085.750488
11/1/2043 0:00,3250,200,5157.694824,5712.829102,675.2075195,19116.49023,743.0875854,1431.263428,20926.4082,135.8157654,186.8553162,282.2896118,358.6581421,2484.092285
12/1/2043 0:00,3250,200,6186.680664,5710.063965,733.1315308,19551.01367,873.8588867,1508.800171,21684.24609,39.09535217,189.8237305,274.0907593,392.6091003,1403.879639
1/1/2044 0:00,3250,200,6178.480469,5706.958008,1249.535278,18680.19531,221.7684326,1255.567261,20471.8418,124.9307556,212.6371307,301.8540344,399.9422607,1780.801758
2/1/2044 0:00,3250,200,5709.107422,5707.836426,1662.017212,16942.6582,200.1601868,1045.843994,18445.66406,8.503020287,198.6100159,525.4713745,349.2031555,2154.17627
3/1/2044 0:00,3250,200,4871.26123,1477.624878,1804.670654,10823.64746,155.3742981,1642.359985,12455.68945,10.27698326,241.3312683,257.6856384,289.0333557,2125.389648
4/1/2044 0:00,3250,200,4911.858887,1000,1793.302856,11149.58691,1113.969238,1040.352051,12367.41699,1.013004541,182.9302216,1069.562256,682.3345337,4001.390137
5/1/2044 0:00,8823.62207,277.419342,9092.21875,1000,1283.875244,9286.337891,303.4062805,3206.487549,11044.19434,147.0391388,211.7817993,1060.551147,608.6992188,3099.954834
6/1/2044 0:00,14244.25293,200,13401.65625,7171.45752,1494.478271,15893.73145,847.1876221,4886.28125,18449.69531,158.0269623,188.0782623,1110.077148,208.8899841,2140.018799
7/1/2044 0:00,15379.67871,85,14881.74707,1465.236572,639.0018311,13421.43066,960.2954712,3408.427979,15089.44043,170.6042633,169.5018463,361.171051,209.3902588,1566.520996
8/1/2044 0:00,17529.04883,85,16957.51758,1458.105347,500,14634.49805,1104.090454,2031.655518,14707.85254,151.3520355,130.6074982,389.4737244,226.2327728,1793.306641
9/1/2044 0:00,5283.529785,150,5587.303223,1499.075684,560.5054932,8998.667969,1218.46167,1218.525879,10088.83105,105.5433044,68.54212952,351.2297668,228.4931488,1713.468018
10/1/2044 0:00,10000.58887,200,10379.56641,1486.613892,500,11728.95605,554.0124512,1614.23645,12905.29492,26.10228348,246.0600891,712.4931641,282.5125427,1978.620728
11/1/2044 0:00,3250,200,4427.481934,1700,661.0977173,10519.06445,437.0693054,1093.888062,11698.28516,0,180.4888,250.2029877,261.0554504,2024.375488
12/1/2044 0:00,3250,200,15770.08984,1700,8673.25293,48090.84766,3809.912598,11378.07715,62119.9375,1584.554199,425.8639526,370.6335754,729.9249268,5403.515625
1/1/2045 0:00,37065.73047,200,54427.48047,34348.42188,20146.72656,78035.85938,95595.89063,22897.39453,76808.69531,2331.017822,8998.974609,447.4550781,630.4252319,18654.4668
2/1/2045 0:00,29199.80273,200,39665.62109,19675.27734,4589.844238,65759.86719,19256.89258,2436.331055,69159.65625,929.1567993,1880.819336,1851.303589,6438.527344,13640.54785
3/1/2045 0:00,9754.469727,200,14704.3125,12672.31445,5713.319336,38573.40234,1050.645386,5324.852539,44116.83203,166.7275238,1930.112793,1742.845703,4644.3125,11917.44727
4/1/2045 0:00,3250,200,5273.438477,2754.35498,3111.81665,14592.6084,251.9760284,5504.868164,20162.39648,46.00950623,581.8700562,2539.354492,4198.925293,12407.48242
5/1/2045 0:00,6126.912598,277.4194031,7153.460449,6379.947754,7473.666992,23087.8457,354.2008057,5749.054199,27442.52148,146.9624634,3013.78418,2311.04834,1926.590332,9263.010742
6/1/2045 0:00,15000.62109,200,14162.24121,3448.596924,2931.88916,15212.36523,811.7653809,4607.52002,17461.39453,157.9091797,1615.920044,1225.778442,1421.177246,6106.449219
7/1/2045 0:00,12805.96777,85.00001526,11755.76172,10756.14355,584.0662842,18970.16406,959.1427612,2015.895386,19269.54492,170.6036072,1008.143005,813.3180542,426.9197693,3279.520264
8/1/2045 0:00,10510.42188,85,9742.289063,7650.083008,500,14690.29492,1072.605591,1416.04126,14525.9707,151.355484,1085.524902,542.0062866,463.4489746,3249.553711
9/1/2045 0:00,4948.240723,150,5438.279297,750,596.3591309,8448.832031,1102.67688,1252.459717,9485.171875,105.2876663,571.923584,534.9611206,448.7564392,2745.544434
10/1/2045 0:00,7374.813477,200,7946.189941,4113.648438,500,13191.5127,732.9302368,1424.214478,14210.69531,12.07911682,251.5025024,944.4342651,815.6108398,2846.11792
11/1/2045 0:00,4760.428711,200,5377.341309,3621.039795,737.3469849,10289.30859,535.230835,2862.667236,13138.25098,222.6086121,211.7285767,377.3955994,443.1712341,2813.496094
12/1/2045 0:00,4211.824707,200,4696.34375,3618.672607,675.9413452,9845.985352,205.3350067,1750.610718,11506.91895,6.152895451,200.8417511,371.1338806,771.3442383,1783.868042
1/1/2046 0:00,3250,200,4660.255371,3615.611328,679.1522217,14609.44824,309.7994995,1471.508179,16366,0,211.6509247,442.6453857,628.6009521,1894.309204
2/1/2046 0:00,8283.058594,200,11143.9541,3616.547363,1798.142334,23743.35352,1787.810547,1644.977173,26055.94336,0,213.2368622,459.8579407,968.8861694,2457.845215
3/1/2046 0:00,8107.574707,200,12477.51758,3615.771729,2630.017822,25292.88867,164.2299652,3666.814209,29343.3125,0,257.1326294,272.8871765,3533.216797,5420.946777
4/1/2046 0:00,6448.891113,200,8446.094727,1577.646851,2588.784668,15449.68359,365.1282349,2612.294922,18122.4375,43.19325638,192.7513123,1698.69751,1746.018677,6099.333008
5/1/2046 0:00,3725.116455,277.419342,5615.98291,1000,3655.465332,11654.76855,514.8796387,1614.984131,12295.2168,121.5972977,249.8268738,1555.471924,1613.388428,4588.905273
6/1/2046 0:00,14016.94824,200,13805.24121,5540.416504,4035.985352,16638.43359,800.5074463,3460.522217,17629.60156,157.6697693,204.3681946,532.8755493,206.9285126,1906.104614
7/1/2046 0:00,13898.76758,85,13419.16211,9865.098633,837.5036011,20522.23438,1098.57605,3139.664307,21250.625,170.6025696,191.2349091,373.613678,225.674881,1653.396729
8/1/2046 0:00,11464.02539,85,10946.84863,5717.418945,600,13505.51074,1427.042969,1831.844727,13914.99316,151.3530579,174.7446747,410.1016235,285.0505066,2168.665527
9/1/2046 0:00,5056.871094,150,5697.971191,1000,500,9531.483398,1406.192993,1160.858643,10091.50879,105.0146027,67.41846466,360.8625793,242.0040131,1732.905273
10/1/2046 0:00,4698.661133,200,6217.474609,1700,636.2984009,13853.87305,714.2142334,1220.003418,15181.52734,20.67859268,247.0051575,861.1425781,366.9983521,2311.067383
11/1/2046 0:00,6412.928223,200,8238.878906,1700,708.262085,12811.57715,301.8294678,1652.108032,14424.83008,139.466568,187.6469421,256.4551697,292.4993591,2023.752686
12/1/2046 0:00,7588.554688,200,10886.74316,1700,1147.466675,19330.04492,240.6716919,3102.99292,22830.04688,16.63794136,192.7542572,273.288147,371.0465088,1487.368164
1/1/2047 0:00,13924.4873,200,20250.73828,1700,2955.779297,36453.09766,694.2942505,6196.174805,43480.60938,41.88254166,226.0417633,322.2362061,460.5695801,2134.849121
2/1/2047 0:00,51198.22656,200,68680.00781,8978.480469,9860.658203,74493.63281,70837.27344,13300.06348,75163.44531,377.9146729,348.2208557,382.0756226,635.5227051,3494.737549
3/1/2047 0:00,22157.05469,200,31052.47461,14456.19629,6557.649902,63114.48828,7953.716797,4819.624023,69194.35938,1365.880493,912.5279541,1774.036499,772.3111572,7635.265137
4/1/2047 0:00,8865.634766,200,14131.75684,10166.9541,7697.17041,41883.58594,4715.083008,13707.69531,56731.68359,0,3285.666748,2591.896973,1933.920776,14109.93359
5/1/2047 0:00,6625.904297,277.419342,9405.230469,6473.428711,8732.357422,27529.70508,259.0272522,8276.964844,34645.71875,111.5518951,3430.80957,2797.858154,2286.524658,13910.66113
6/1/2047 0:00,11471.41504,200,11870.47363,4542.794434,3453.824463,16391.70898,773.7108154,3183.677734,17511.48633,127.3532791,1656.925415,2179.747314,1763.86499,8373.222656
7/1/2047 0:00,10934.89063,85,10708.36914,8597.075195,1444.244629,17440.52148,878.7067261,1911.068237,17597.55273,137.7234192,992.1445313,2102.140869,443.3563843,4362.098633
8/1/2047 0:00,11290.44727,85,10621.40137,4906.974609,600,12344.32715,1273.405884,2685.770508,13284.80859,112.0245895,1060.990356,1862.942871,524.5903931,4967.522949
9/1/2047 0:00,10719.81641,150,11002.89844,1000,500,13755.62109,1244.560059,2280.236572,15629.69043,64.188797,702.4619751,1326.793335,478.2910461,3977.778809
10/1/2047 0:00,9096.765625,200,9621.305664,1700,500,12129.98242,741.645874,1212.048218,12863.0459,17.94889641,277.065918,953.4301147,581.6140747,2875.719727
11/1/2047 0:00,6036.628418,200,6609.144531,1700,635.5710449,10085.54883,578.237854,3052.751465,13087.39941,1231.624146,231.5916138,410.479126,485.9891663,2312.55957
12/1/2047 0:00,3979.517822,200,4666.894043,1700,635.3809814,9223.961914,254.2779388,1754.608887,11017.17188,0,223.5037994,386.7743835,472.7589417,1575.282715
1/1/2048 0:00,9376.548828,200,12543.59668,3076.993164,852.9467163,26011.53516,356.2047729,1472.591309,28226.9375,0,232.4396057,480.5099487,620.0159302,1973.005249
2/1/2048 0:00,17952.74609,200,23898.80078,9973.429688,1921.139038,49063.50391,2623.809082,1769.977783,51838.69141,0,252.8127747,496.0079651,1553.523682,3735.770508
3/1/2048 0:00,5455.342285,200,9267.384766,5386.50293,3286.876465,22553.2207,357.9306335,3398.808105,25931.77734,8.179642677,275.9801025,297.3384094,3863.371826,5345.549805
4/1/2048 0:00,6624.195313,200,7871.306152,1566.596802,2695.064209,14204.88672,511.6523743,1189.480835,14726.52148,44.75234604,219.0639343,1722.126709,646.1157227,3493.631592
5/1/2048 0:00,8209.104492,277.419342,8442.543945,1832.422607,2000,10815.63184,681.9891968,538.3735962,9995.87207,118.8229218,240.3948059,1571.400879,603.9138184,2918.822998
6/1/2048 0:00,16040.03809,200,14833.94238,5149.035645,1500,14757.32715,749.3446045,3512.573242,15333.84766,127.7317276,196.8129425,1102.31543,255.3552246,2100.419189
7/1/2048 0:00,16775.01563,85,16012.82617,8601.029297,700,21067.25,1121.220093,605.7314453,19694.35352,137.7669373,148.2998047,398.408844,259.3552551,1582.575806
8/1/2048 0:00,10216.9248,85,9856.99707,7819.702637,600,16313.26563,1266.521729,470.8612366,15047.51465,112.0216827,135.0000763,420.3403931,265.3275757,2111.745605
9/1/2048 0:00,5007.40332,150,5478.331055,1000,500,9050.331055,1234.468018,436.3135986,9058.318359,0,74.12465668,396.3008118,320.9620667,2146.404541
10/1/2048 0:00,5838.492188,200,6269.036133,4092.524414,500,10913.6084,710.1322632,1170.253418,11803.36328,17.00041008,243.7649994,874.7391968,310.9559021,2211.449951
11/1/2048 0:00,4420.969727,200,4877.505859,4322.391113,616.8587036,10415.52539,288.8606873,1397.249146,11572.99414,191.2444153,200.1022034,288.4127197,301.1791992,1995.928711
12/1/2048 0:00,3293.194336,200,3835.580322,3826.859131,627.1438599,10338.5918,234.4947205,1484.099609,11770.47266,0,199.1529388,277.3886108,313.4931335,1255.742432
1/1/2049 0:00,3250,200,5092.64502,3824.422363,659.2369385,16682.71875,280.0701294,1237.241089,18275.4043,0,210.3710632,312.213623,363.1885376,1362.641602
2/1/2049 0:00,3250,200,6699.07373,3827.207764,1954.768066,22140.93945,1463.515137,1021.666321,23680.60547,0,209.8532562,320.4774475,365.7319336,1741.387207
3/1/2049 0:00,3250,200,8513.77832,3824.575195,2746.076904,23314.56836,358.9265137,8572.90625,32205.80664,1.184583664,263.7276306,278.5640564,293.5620728,1512.916748
4/1/2049 0:00,3751.458008,200,5893.38916,2962.413818,3152.882568,15911.90332,724.7475586,2994.325684,18412.4043,59.08171844,176.8584747,1076.531738,537.2512817,3065.831787
5/1/2049 0:00,5715.116699,277.419342,7156.222656,1288.017578,3300.855713,11461.34863,690.0201416,1652.832886,11785.84766,117.4123383,228.4385529,1086.776611,512.4020996,2648.151123
6/1/2049 0:00,14052.20898,200,13903.70801,4764.55957,3185.762451,15271.01855,884.875061,3107.150146,15592.30566,127.7066574,172.9581757,449.6338806,203.2816925,1924.179932
7/1/2049 0:00,13134.80273,85,13022.4873,7886.200684,1142.385498,17787.85156,1177.770752,1976.5896,17756.62305,137.7650452,131.2110901,378.4031982,202.757843,1585.269897
8/1/2049 0:00,10533.45898,85,10405.81836,4425.495605,600,12118.73438,1195.756714,988.3731079,11139.84277,112.0173721,115.8811035,404.8883972,216.2019501,1932.407837
9/1/2049 0:00,4417.179199,150,4828.900879,1804.12793,512.3130493,7589.146973,1268.87207,958.0360107,8190.087891,64.48132324,73.48819733,370.0505981,220.784256,1825.131958
10/1/2049 0:00,4210.875,200,4533.096191,5818.693848,642.475708,10912.41406,607.6809692,1059.731201,11719.56055,18.00593758,243.0673981,720.1188965,260.456543,1926.23938
11/1/2049 0:00,3250,200,4732.230469,1583.211548,673.5338135,13029.96582,787.0994873,1166.471069,14651.85449,134.4949646,209.2875671,276.8596497,334.6885986,2608.976074
12/1/2049 0:00,3250,200,6310.570801,5320.639648,750.6774902,20437.75977,171.9651489,1164.081665,21795.21875,18.72004128,186.0526428,264.4506531,298.5682068,1233.492065
1/1/2050 0:00,3250,200,5570.151367,5320.736816,907.8866577,16992.82813,432.5552368,960.5639038,18384.625,0,202.3916473,300.1579895,369.763855,1475.629639
2/1/2050 0:00,3250,200,6684.511719,1582.685669,801.8151855,17028.20703,314.4370422,777.505127,18106.69141,0,193.9302673,287.8908691,296.8967896,1264.081787
3/1/2050 0:00,8097.883301,200,12260.60059,5320.510742,1172.754395,24981.60547,172.3778229,589.0536499,25858.66406,0,248.7695618,264.3762207,282.9956055,2427.311768
4/1/2050 0:00,4890.575684,200,6730.70459,1000,1231.900879,11457.39941,469.9031677,571.8028564,11977.45313,79.75520325,157.2680817,1176.546509,353.3234253,2886.640137
5/1/2050 0:00,8383.345703,277.4193726,8938.293945,1883.388672,2000,11596.47852,627.1661987,479.8635864,10772.08594,149.4066772,213.7393646,724.9616089,327.3406372,1992.250977
6/1/2050 0:00,16021.20605,200,15331.98633,2578.938965,1500,12990.72754,1054.962158,738.3512573,11284.06934,158.0363464,157.5220795,697.8695679,170.8508911,2132.759521
