A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
569,29Feb1968,0,28457,40862,0.0,21666,21081,16340,3390,0.0,1703,0.0,0.0,1721,1080.0,640.9,0.00,0.0,0.0,1685,1080.0,605.2,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,304.5,466.9,878.8,878.8,884.8,0.0,1023,0,350,0,286,800.00,927,911,911,1700,1700,1700,1700,0.00,0.00,0.0,6486,7914,7914,6003,6.9,23.1,0.000,0.00,0.0,6.9,6.9,0.0,6.95,0.0,0.0,16.137,0.000,0.0,0.0,0.000,0.00,0.0,6.9,6.9,6.9,0.0,17.60,865.9,8.693,16.1,0.000,0.0,8.69,6021,483.3,5403,441.5,437.1,1345.2,1327.8,1327.8,338.8,200.0,0.0,4001,5573,5426,5426,267.1,618.9,463.64,0.0,154.29,0.0,617.93,463.6,0.0,0.9736,154.3,155.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,9123,326.3,40830,34354,6475,41918,131.99,42108,42108,47360,40094,47411,40094,39075,0,25003,14072,0.00,0.0,0.00,0.00,0.0,-3190,-9855,-9855,-9855,1509,-3608,1263.5,8946,8898,1144,7754,7620,5207,9905,424.8,1125,1158,1158,2349.1,1743,6.90,0.0,6.90,-6.90,6.90,6.90,0.0,3.0076,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
570,31Mar1968,0,26351,28430,0.0,14109,21081,7403,0,0.0,2109,0.0,0.0,25,25.2,0.0,0.00,0.0,0.0,24,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016,120.9,129.8,294.2,294.2,294.2,303.0,0,0,1016,0,638,800.00,5191,5152,5152,5937,5937,5937,5937,0.00,0.00,0.0,7985,8777,8777,14094,35.6,74.1,0.000,0.00,0.0,35.6,35.6,0.0,35.64,0.0,0.0,15.391,23.087,23.1,0.0,23.087,0.00,0.0,35.6,35.6,35.6,0.0,16.79,619.4,8.132,38.5,0.000,0.0,8.13,14123,432.6,2289,174.5,308.5,716.4,709.9,709.9,124.4,200.0,0.0,2236,2114,2031,2031,251.0,579.2,433.73,0.0,144.34,0.0,578.07,433.7,0.0,1.1384,144.3,105.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,2505,90.2,28446,23600,4845,28063,139.56,28041,28041,29942,25311,29995,25461,16716,0,6166,10550,0.00,0.0,0.00,0.00,0.0,-5000,-9130,-9130,-9130,2324,-5662,273.3,7603,7656,1826,5830,5733,1941,9266,661.5,1813,1772,1772,3662.2,30,0.00,0.0,0.00,126.76,0.00,0.00,0.0,1.7890,126.76,0.0,0.0,0.0,0.0,126.76,0.0,0.0,0.0,0.0
571,30Apr1968,0,9840,9740,0.0,8974,9716,0,0,0.0,1947,2.2,0.0,274,252.0,0.0,22.40,0.0,0.0,40,40.0,0.0,0.0,0.0,0.0,191.4,0.0,191.37,0.0,191.37,99.63,99.63,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,0.0,412.7,450.0,450.0,450.0,738.9,100,0,582,0,1388,700.00,3542,3519,3499,2107,2107,2107,2107,0.00,0.00,0.0,2858,3000,2739,1885,3062.9,4669.2,0.000,434.82,220.7,373.6,1396.0,1396.0,0.00,1938.5,855.8,15.715,7.858,3257.4,3257.4,0.000,455.26,367.0,373.6,373.6,1725.4,1351.8,17.14,0.0,8.403,1239.4,0.000,718.6,8.40,2800,652.1,751,84.1,1353.4,98.5,95.2,189.3,1154.5,200.0,0.0,1743,771,635,635,1031.8,2956.5,448.19,1461.8,149.15,896.0,597.34,1910.0,2357.8,1.3444,1045.1,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,6212,5.0,9621,7253,2368,7254,175.00,6898,6898,10379,7903,10404,7903,2829,0,1512,1317,0.00,0.0,0.00,0.00,0.0,-229,-2508,-2508,-2508,1666,-434,154.4,4242,4582,1841,2742,2956,3624,5519,205.0,1923,1869,1869,947.9,362,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.2521,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
572,31May1968,0,11692,11592,0.0,9543,10461,0,0,0.0,1491,180.5,176.6,233,228.0,0.0,5.49,0.0,0.0,40,40.0,0.0,0.0,0.0,0.0,322.3,176.6,145.76,0.0,145.76,202.01,202.01,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,361.9,187.9,187.9,202.6,1366.0,100,0,350,0,1666,700.00,3377,3354,3330,1411,2522,1411,2522,0.00,0.00,0.0,2211,2294,1970,1332,4444.8,5788.7,39.030,310.96,273.8,1066.9,1732.1,1732.1,0.00,2404.9,1064.2,15.208,7.604,4041.5,4041.5,0.000,564.83,41.4,1105.9,1105.9,2783.2,1677.2,40.09,0.0,17.890,1302.6,0.000,891.4,17.89,2754,928.0,800,437.5,901.1,4.3,2.7,323.1,781.5,277.4,0.0,962,788,651,651,769.2,3253.2,433.73,1657.7,144.34,1016.0,578.07,2091.4,2673.7,1.4637,1160.3,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,277.4,277.4,6576,5.0,10316,7856,2460,7852,175.00,7319,7319,9648,7839,9671,7839,3796,1373,1863,560,0.00,0.0,0.00,0.00,0.0,-463,-2958,-3140,-3140,1037,-654,64.8,3381,3878,1391,2486,2786,2502,4002,190.7,1496,1489,1489,700.0,344,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
573,30Jun1968,0,21472,21372,0.0,10196,12988,0,0,0.0,938,388.0,381.9,0,0.0,0.0,0.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,381.9,381.9,0.00,0.0,0.00,234.04,234.04,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,452.0,248.2,248.2,268.0,836.0,100,0,350,0,1827,700.00,6024,5993,5967,3879,8460,3879,8310,0.00,0.00,0.0,4062,4103,3761,3001,4623.0,6122.3,50.909,179.99,289.2,1044.9,1829.6,1829.6,0.00,2540.5,1108.5,23.540,23.540,4269.1,4269.1,0.000,596.60,264.6,1095.8,1111.4,2883.2,1771.8,58.57,0.0,25.208,1234.7,0.000,941.6,25.21,3901,992.1,200,852.5,1336.0,0.0,0.0,344.5,1290.7,200.0,0.0,391,786,609,609,947.2,3953.5,448.19,2079.7,149.15,1274.7,597.34,2527.9,3354.4,1.7310,1423.8,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,12229,5.0,12758,7915,4843,7908,175.00,6937,6937,6719,10280,6719,10280,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-3500,-1461,-7956,-7956,-194,-3840,220.1,4224,5043,732,4311,4934,88,3394,340.1,943,635,635,1653.2,134,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
574,31Jul1968,0,23953,23953,0.0,5000,21081,3243,0,0.0,835,481.8,473.8,0,0.0,0.0,0.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,473.8,473.8,0.00,0.0,0.00,297.66,297.66,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,430.8,606.0,606.0,626.9,1008.7,100,0,350,0,2000,700.00,12187,12133,12108,10000,10000,10000,10000,0.00,0.00,0.0,10273,10275,9930,9268,4778.1,6183.8,46.832,130.76,291.4,1183.7,1843.3,1843.3,0.00,2559.5,1077.9,39.503,62.315,4301.0,4301.0,0.000,601.26,190.7,1230.5,1279.1,3064.1,1785.1,40.09,0.0,2.682,1215.1,15.208,948.8,17.89,9895,1001.8,87,1368.2,1548.6,0.0,0.0,367.5,1499.5,85.0,0.0,365,4947,4398,4398,879.3,4071.8,433.73,2164.9,144.34,1326.9,578.07,2598.6,3491.8,2.0004,1471.2,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.0,85.0,12772,182.7,24096,15322,8774,15207,162.91,14178,14178,9092,8981,8991,8991,2592,2592,0,0,0.00,0.0,0.00,0.00,0.0,-11442,-2536,-11202,-11225,-187,-12103,169.2,7858,8619,516,8103,8826,-4775,6479,981.1,737,486,486,6891.7,159,320.00,0.0,320.00,-200.00,200.00,200.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
575,31Aug1968,0,16084,16084,0.0,5000,16334,0,0,0.0,1181,345.4,339.8,0,0.0,0.0,0.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,339.8,339.8,0.00,0.0,0.00,217.26,217.26,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,281.3,171.9,171.9,185.2,1388.7,100,0,350,0,1610,700.00,8771,8711,8692,7312,7312,7312,7312,0.00,0.00,0.0,7677,7629,7375,6186,3638.2,4572.1,48.140,110.75,215.0,984.2,1359.8,1359.8,0.00,1888.2,771.1,39.503,69.919,3172.8,3172.8,0.000,443.67,1.7,1032.4,1081.0,2397.8,1316.9,45.62,0.0,19.516,932.2,0.000,699.8,19.52,6874,980.9,163,1659.6,1549.1,6.3,6.3,349.4,1504.7,85.0,0.0,404,748,573,573,671.6,3339.9,433.73,1711.1,144.34,1048.8,578.07,2144.9,2759.9,1.8866,1193.1,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.0,85.0,6652,262.5,16207,9947,6260,9871,130.02,9369,9369,4000,4000,4000,4000,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-10759,-4192,-10528,-10528,521,-11370,252.2,6566,6731,740,5991,6306,-5193,6087,930.7,834,557,557,6929.9,88,320.00,0.0,320.00,-55.09,55.09,55.09,0.0,0.0488,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
576,30Sep1968,0,14617,14517,0.0,5000,14767,0,0,0.0,1408,2.2,0.0,240,168.0,0.0,71.97,0.0,0.0,40,40.0,0.0,0.0,0.0,0.0,170.3,0.0,170.29,0.0,170.29,104.36,104.36,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,37.4,27.3,27.3,29.3,324.0,0,0,350,0,767,773.33,7516,7461,7444,6268,6268,6268,6268,0.00,0.00,0.0,6723,6682,6453,4440,2699.9,4112.0,20.159,71.02,193.7,339.5,1225.1,1225.1,0.00,1701.2,705.9,28.267,51.840,2858.6,2858.6,0.000,399.64,600.8,359.6,384.8,1571.2,1186.5,118.58,0.0,52.097,811.4,0.000,630.5,52.10,7013,728.9,230,1993.3,1452.9,0.0,0.0,114.0,1411.8,150.0,0.0,330,786,648,648,515.8,2304.9,448.19,1057.6,149.15,648.2,597.34,1505.8,1705.8,1.7814,797.3,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,150.0,4794,215.4,14667,8898,5769,9015,175.00,8616,8616,3911,3823,3823,3823,911,0,0,823,0.00,0.0,87.48,87.48,0.0,-10013,-5692,-9864,-9864,819,-10741,494.3,6350,6635,1059,5576,5806,-4585,6248,920.9,1136,649,649,6842.5,320,193.34,0.0,193.34,100.55,0.00,0.00,0.0,0.0000,100.55,0.0,0.0,0.0,0.0,100.55,0.0,0.0,0.0,0.0
577,31Oct1968,0,9469,9369,0.0,7000,10221,0,0,0.0,593,88.4,87.5,9,8.6,0.0,0.00,0.0,0.0,6,6.4,0.0,0.0,0.0,0.0,87.5,87.5,0.00,0.0,0.00,73.56,73.56,0.0,35.78,17.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,8.9,3.2,3.2,3.4,0.0,10,0,350,0,323,800.00,2824,2793,2792,2108,2108,2108,2108,0.00,0.00,0.0,2618,2588,2573,2137,480.7,552.6,0.000,0.00,12.4,334.1,346.5,78.6,267.98,108.4,29.0,22.780,22.780,183.3,183.3,0.000,23.09,0.0,334.1,349.2,424.8,75.5,109.22,111.2,40.659,71.9,0.000,40.3,40.66,2438,574.3,526,1588.3,878.5,8.9,8.9,44.6,1009.0,200.0,0.0,183,1417,1318,1318,343.1,1207.0,433.73,389.2,144.34,238.6,578.07,822.9,627.8,1.2035,382.9,175.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,3947,5.0,10132,5809,4324,5807,144.70,5539,5539,4000,4000,4000,4000,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-6751,-5351,-5958,-5958,-147,-7195,72.0,5820,6061,1767,4293,4448,-1476,5128,545.8,1819,501,501,4424.5,30,101.79,0.0,101.79,151.63,0.00,0.00,0.0,0.0000,151.63,0.0,0.0,0.0,0.0,151.63,0.0,0.0,0.0,0.0
578,30Nov1968,0,11647,11547,0.0,7000,11547,0,0,0.0,894,0.0,0.0,30,28.0,2.0,0.00,0.0,0.0,20,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,131.3,149.6,269.4,269.4,269.4,287.6,0,0,467,0,256,800.00,2682,2662,2662,1700,1700,1700,1700,0.00,0.00,0.0,2516,2542,2542,2375,180.1,199.8,0.000,0.00,0.0,180.1,180.1,0.0,180.11,0.0,0.0,15.715,4.000,4.0,0.0,4.000,0.00,0.0,180.1,180.1,180.1,0.0,77.15,180.6,28.569,19.7,0.000,0.0,28.57,2433,510.9,816,1324.2,694.6,11.2,9.5,9.5,821.2,200.0,0.0,1063,1407,1363,1363,262.0,598.5,448.19,0.0,149.15,0.0,597.34,448.2,0.0,1.1764,149.1,239.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,2766,5.0,11495,7594,3901,7679,175.00,7513,7513,4500,4500,4500,4500,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-8044,-7859,-8044,-8044,851,-8592,12.9,5621,5710,1614,4096,4189,-3061,5833,638.8,1634,443,443,5393.2,34,90.72,0.0,90.72,97.72,0.00,0.00,0.0,0.1849,97.72,0.0,0.0,0.0,0.0,97.72,0.0,0.0,0.0,0.0
579,31Dec1968,0,22084,20991,0.0,18571,21019,0,0,0.0,1060,0.0,0.0,24,24.4,0.0,0.00,0.0,0.0,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,355.9,453.4,923.9,923.9,923.9,0.0,1020,0,350,0,258,800.00,1969,1950,1950,1700,1700,1700,1700,0.00,0.00,0.0,2816,2869,2869,2839,86.8,105.9,0.000,0.00,0.0,86.8,86.8,0.0,86.81,0.0,0.0,15.208,3.871,3.9,0.0,3.871,0.00,0.0,86.8,86.8,86.8,0.0,23.50,508.4,8.132,19.1,0.000,0.0,8.13,2875,484.7,1116,1263.8,561.0,17.7,9.5,9.5,737.7,200.0,0.0,1908,1409,1362,1362,250.7,579.0,433.73,0.0,144.34,0.0,578.07,433.7,0.0,0.9108,144.3,149.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,2575,5.0,20985,17122,3864,20381,157.88,20249,20249,20179,15145,20232,15245,15679,1348,5902,8430,0.00,0.0,0.00,0.00,0.0,-5134,-9677,-9677,-9677,1540,-5704,60.3,5577,5622,1280,4342,4300,-163,6512,605.7,1020,1065,1065,3337.4,30,35.94,0.0,35.94,130.95,0.00,0.00,0.0,0.5530,130.95,0.0,0.0,0.0,0.0,130.95,0.0,0.0,0.0,0.0
580,31Jan1969,0,73629,65306,0.0,22988,21081,16340,27845,0.0,4825,0.0,0.0,4288,122.0,122.0,0.00,0.0,4043.9,4239,122.0,122.0,0.0,0.0,3995.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054,1110.0,1154.3,2677.4,2677.4,2677.4,0.0,2721,0,3054,0,1253,800.00,7812,7798,7798,8594,8594,8594,8594,0.00,0.00,0.0,22150,25809,25809,31908,6.5,20.1,0.000,0.00,0.0,6.5,6.5,0.0,6.51,0.0,0.0,13.567,0.000,0.0,0.0,0.000,0.00,0.0,6.5,6.5,6.5,0.0,14.80,2227.0,6.505,13.6,0.000,0.0,6.51,31923,483.0,13948,40.4,100.1,3608.9,3560.1,3560.1,44.9,200.0,0.0,14484,23142,23150,23150,248.1,579.0,433.73,0.0,144.34,0.0,578.07,433.7,0.0,0.9108,144.3,84.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,24001,190.6,65548,55820,9728,110941,135.03,112582,112582,137991,136757,138031,136757,131991,0,84957,47034,0.00,0.0,0.00,0.00,0.0,-2823,-3983,-3983,-3983,9003,-3813,1786.7,29084,28259,11309,16950,15868,25206,37032,990.2,8038,7314,7314,7226.0,4318,0.00,0.0,0.00,78.08,0.00,0.00,0.0,5.0000,78.08,0.0,0.0,0.0,0.0,78.08,0.0,0.0,0.0,0.0
581,28Feb1969,0,67818,72952,0.0,13000,21081,16340,35476,0.0,4844,0.0,0.0,3743,1080.0,1621.0,0.00,0.0,1042.0,3697,1080.0,1621.0,0.0,0.0,996.5,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360,1568.5,1736.7,3893.8,3893.8,3900.0,0.0,4043,0,4360,0,4559,800.00,14786,14767,14767,15552,15552,15552,15552,0.00,0.00,0.0,23038,25366,25366,35162,7.2,27.0,0.000,0.00,0.0,7.2,7.2,0.0,7.20,0.0,0.0,19.807,0.000,0.0,0.0,0.000,0.00,0.0,7.2,7.2,7.2,0.0,21.61,1563.4,7.202,19.8,0.000,0.0,7.20,35183,500.6,7699,1946.3,1485.7,2418.3,2396.7,2396.7,922.5,200.0,0.0,6386,11636,11565,11565,274.7,641.0,480.20,0.0,159.80,0.0,640.00,480.2,0.0,1.0083,159.8,95.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,23807,544.2,73093,62372,10721,114869,144.27,116105,116105,150656,152935,152935,152935,141811,0,79623,62188,0.00,0.0,0.00,0.00,0.0,4343,6434,6434,6434,15218,3687,1903.4,30728,30066,14185,15881,15090,34321,45196,750.2,11929,16096,16096,8500.0,3764,94.36,0.0,94.36,41.38,0.00,0.00,0.0,5.0000,41.38,0.0,0.0,0.0,0.0,41.38,0.0,0.0,0.0,0.0
582,31Mar1969,0,42444,43170,0.0,13000,21081,16340,5702,0.0,4162,1.8,1.7,633,260.0,373.2,0.00,0.0,0.0,612,260.0,351.8,0.0,0.0,0.0,1.7,1.7,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5509,607.2,616.6,1452.8,1452.8,1452.8,0.0,1462,0,5509,0,1656,800.00,7385,7340,7340,8123,8123,8123,8123,0.00,0.00,0.0,13176,14251,14251,20603,62.4,107.1,0.000,0.00,0.0,62.4,62.4,0.0,62.37,0.0,0.0,17.890,26.835,26.8,0.0,26.835,0.00,0.0,62.4,62.4,62.4,0.0,19.52,728.1,6.505,44.7,0.000,0.0,6.51,20641,432.9,5196,2007.9,1563.3,1128.2,1115.2,1115.2,1529.2,200.0,0.0,4456,5322,5170,5170,257.1,602.0,433.73,14.1,144.34,8.7,578.07,447.8,22.8,1.1384,153.0,47.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,5868,336.7,43087,36315,6772,47160,146.34,47039,47039,72572,72618,72618,72618,62436,0,32401,30035,0.00,0.0,0.00,0.00,0.0,6300,6300,6300,6300,12495,5920,924.5,19664,19788,10806,8981,9036,25584,31779,379.8,10155,12250,12250,3623.3,649,0.00,0.0,0.00,113.78,0.00,0.00,0.0,5.0000,113.78,0.0,0.0,0.0,0.0,113.78,0.0,0.0,0.0,0.0
583,30Apr1969,0,33486,34462,0.0,13000,21081,13340,0,0.0,6978,112.1,109.0,687,252.0,168.0,0.00,0.0,266.9,331,252.0,78.7,0.0,0.0,0.0,409.0,109.0,299.94,0.0,299.94,208.45,208.45,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766,0.0,397.7,444.9,444.9,444.9,0.0,1479,0,8766,0,2400,700.00,8945,8918,8901,7775,7775,7775,7775,0.00,0.00,0.0,12512,13580,13353,14454,2686.0,4142.6,0.000,749.19,191.8,296.2,1237.2,1237.2,0.00,1686.6,794.7,18.486,9.243,2886.9,2886.9,0.000,396.28,0.0,296.2,296.2,1472.4,1176.2,20.17,273.7,6.722,1456.5,0.000,625.3,6.72,15269,649.3,4737,1902.7,1265.7,1024.3,1014.2,1108.3,1217.1,200.0,0.0,6004,7336,6958,6958,977.1,2697.7,448.19,1301.4,149.15,797.6,597.34,1749.6,2099.0,1.3444,946.8,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,9276,107.3,34353,28730,5623,35777,175.00,35523,35523,60096,60137,60137,60137,55596,0,31146,24450,0.00,0.0,0.00,0.00,0.0,5663,5663,5663,5663,12367,5541,700.5,19496,19768,10245,9523,9660,24686,31391,441.2,10307,12574,12574,3970.8,775,320.00,0.0,320.00,-200.00,200.00,200.00,0.0,1.4789,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
584,31May1969,0,41240,41140,0.0,12400,21081,16340,3675,0.0,15844,670.5,660.0,347,228.0,119.1,0.00,0.0,0.0,143,142.8,0.0,0.0,0.0,0.0,805.7,660.0,145.76,0.0,145.76,504.29,504.29,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7854,0.0,379.4,222.8,222.8,238.2,611.3,100,0,7854,0,8487,700.00,12751,12725,12699,10661,10661,10661,10661,0.00,0.00,0.0,18759,19111,18773,18722,4667.9,6155.7,39.030,449.91,285.5,1066.9,1841.3,1841.3,0.00,2509.9,1188.2,17.890,8.945,4296.5,4296.5,0.000,589.39,0.0,1105.9,1105.9,2856.4,1750.4,47.16,523.1,14.637,1487.8,0.000,930.4,14.64,20236,929.7,8099,1960.6,1368.7,300.6,294.1,614.5,1311.8,277.4,0.0,6629,8247,7768,7768,904.3,3411.0,433.73,1755.5,144.34,1076.0,578.07,2189.2,2831.5,1.4637,1220.3,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,277.4,277.4,8932,88.4,40945,34454,6490,34452,175.00,33910,33910,60339,59927,60382,59927,46968,828,25280,20860,0.00,0.0,0.00,0.00,0.0,5574,5146,5146,5146,14604,5292,448.6,21727,22229,11332,10897,11207,26613,35642,602.3,11448,15010,15010,5542.5,494,320.00,0.0,320.00,-200.00,200.00,200.00,0.0,0.0163,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
585,30Jun1969,0,18501,18401,0.0,11189,18368,0,0,0.0,13465,1012.1,998.1,30,30.0,0.0,0.00,0.0,0.0,21,20.8,0.0,0.0,0.0,0.0,998.1,998.1,0.00,0.0,0.00,620.30,620.30,0.0,0.00,17.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7742,0.0,473.9,189.5,189.5,210.5,1055.1,100,0,7742,0,5395,700.00,4274,4237,4212,2106,2106,2106,2106,0.00,0.00,0.0,5667,5704,5361,4937,4712.8,6258.1,52.940,387.01,289.8,1044.9,1869.4,1869.4,0.00,2548.2,1188.8,26.553,26.553,4362.0,4362.0,0.000,598.45,94.8,1097.8,1113.9,2891.1,1777.2,68.90,11.3,21.847,1450.5,0.000,944.6,21.85,5860,992.6,3577,1787.6,1349.4,52.0,50.3,394.8,1286.2,200.0,0.0,2254,4770,4228,4228,1021.2,4003.9,448.19,2111.0,149.15,1293.8,597.34,2559.2,3404.8,1.7310,1443.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,10016,21.0,18177,11742,6435,11734,175.00,10916,10916,27416,27449,27449,27449,12416,0,10201,2215,0.00,0.0,0.00,0.00,0.0,-1955,-1955,-1955,-1955,9325,-2890,122.0,19927,20624,12937,7687,8207,16763,28043,935.0,13114,9413,9413,6680.0,170,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
